game,seat,z_luck,z_luck_massets,n_decisions,points,rank,net_worth
sane-702,1.0,-0.0025641025641026105,0.049038461538461586,13.0,0.0,4.0,2171.0
sane-702,2.0,-0.0003472222222222765,0.013618827160493785,36.0,3.0,1.0,4575.0
sane-702,3.0,-0.047863247863247804,-0.013141025641025594,26.0,1.0,3.0,2245.0
sane-702,4.0,0.16203703703703698,0.00925925925925919,9.0,2.0,2.0,3627.0
sane-703,1.0,-0.16866987179487186,-0.08533653846153855,13.0,3.0,1.0,5948.0
sane-703,2.0,-0.026515151515151547,-0.011363636363636354,22.0,0.0,4.0,0.0
sane-703,3.0,0.10630341880341876,0.040064102564102644,13.0,2.0,2.0,3489.0
sane-703,4.0,0.04756069094304394,0.05164565826330525,34.0,1.0,3.0,1826.0
sane-704,1.0,0.06597222222222221,0.09027777777777779,12.0,3.0,1.0,4510.0
sane-704,2.0,0.02608024691358024,0.08040123456790116,27.0,0.0,4.0,0.0
sane-704,3.0,0.0491228070175439,0.016812865497076057,19.0,1.0,3.0,2544.0
sane-704,4.0,-0.0008101851851852193,-0.007175925925925919,15.0,2.0,2.0,3088.0
sane-705,1.0,-0.14619883040935672,-0.04824561403508776,19.0,0.0,4.0,578.0
sane-705,2.0,0.1613156776549911,0.003303058422142957,11.0,3.0,1.0,5697.0
sane-705,3.0,-0.0767543859649123,-0.12719298245614036,19.0,2.0,2.0,3095.0
sane-705,4.0,-0.04375000000000001,0.043749999999999956,20.0,1.0,3.0,2281.0
sane-706,1.0,0.03703703703703698,-0.0188888888888889,15.0,2.0,2.0,3947.0
sane-706,2.0,-0.05459770114942525,-0.001436781609195359,29.0,1.0,3.0,2634.0
sane-706,3.0,0.07692307692307687,0.022435897435897356,13.0,3.0,1.0,4524.0
sane-706,4.0,0.0390625,0.015625,16.0,0.0,4.0,2457.0
sane-707,1.0,0.02450980392156854,0.056372549019607754,17.0,3.0,1.0,3639.0
sane-707,2.0,0.02132352941176474,-0.022549019607843113,34.0,0.0,4.0,2513.0
sane-707,3.0,-0.078125,-0.052083333333333315,12.0,2.0,2.0,3393.0
sane-707,4.0,-0.01853864734299515,0.029166666666666674,23.0,1.0,3.0,2876.0
sane-708,1.0,-0.08749999999999997,-0.023611111111111138,15.0,3.0,1.0,4181.0
sane-708,2.0,0.02083333333333326,-0.024509803921568707,17.0,2.0,2.0,3845.0
sane-708,3.0,0.04296875,0.05078125,16.0,1.0,3.0,1974.0
sane-708,4.0,0.030884395424836564,0.03867209383753489,40.0,0.0,4.0,1375.0
sane-709,1.0,-0.10833333333333339,-0.03333333333333338,10.0,1.0,3.0,2842.0
sane-709,2.0,0.005681818181818232,0.0,22.0,0.0,4.0,0.0
sane-709,3.0,-0.05294486215538846,0.010025062656641603,14.0,3.0,1.0,5093.0
sane-709,4.0,-0.0635964912280701,-0.01754385964912286,19.0,2.0,2.0,4123.0
sane-710,1.0,-0.02083333333333337,-0.03125,8.0,2.0,2.0,3682.0
sane-710,2.0,-0.039351851851851805,-0.011574074074074125,24.0,1.0,3.0,3305.0
sane-710,3.0,0.13235294117647045,0.030565167243367775,17.0,3.0,1.0,3716.0
sane-710,4.0,-0.004629629629629706,-0.10185185185185186,27.0,0.0,4.0,0.0
sane-711,1.0,0.04361979166666674,0.04361979166666674,16.0,2.0,2.0,3240.0
sane-711,2.0,-0.10539215686274506,0.031862745098039214,17.0,0.0,4.0,1068.0
sane-711,3.0,0.04241071428571419,-0.109375,14.0,1.0,3.0,2685.0
sane-711,4.0,-0.08040935672514621,0.04166666666666663,19.0,3.0,1.0,4036.0
sane-712,1.0,0.07136924502593078,-0.012308089625563012,23.0,3.0,1.0,4129.0
sane-712,2.0,-0.049818840579710144,0.013586956521739135,23.0,0.0,4.0,1637.0
sane-712,3.0,-0.025000000000000022,-0.07314814814814807,15.0,2.0,2.0,3666.0
sane-712,4.0,-0.036858974358974395,-0.019230769230769273,26.0,1.0,3.0,1802.0
sane-713,1.0,-0.033333333333333326,-0.07430555555555551,20.0,0.0,4.0,2201.0
sane-713,2.0,0.07638888888888884,-0.01388888888888884,12.0,1.0,3.0,2939.0
sane-713,3.0,-0.11950231481481483,0.0026041666666666297,12.0,2.0,2.0,3159.0
sane-713,4.0,-0.06520061728395066,0.00347222222222221,18.0,3.0,1.0,3587.0
sane-714,1.0,-0.04791666666666672,-0.006249999999999978,20.0,2.0,2.0,2652.0
sane-714,2.0,-0.05156798245614036,-0.05924342105263153,20.0,3.0,1.0,4310.0
sane-714,3.0,-0.00801282051282054,-0.07051282051282054,26.0,1.0,3.0,2429.0
sane-714,4.0,-0.010937499999999989,-0.06666666666666665,24.0,0.0,4.0,599.0
sane-715,1.0,0.016952614379085018,0.04554738562091498,17.0,1.0,3.0,2601.0
sane-715,2.0,0.02840909090909094,0.02083333333333326,22.0,3.0,1.0,3745.0
sane-715,3.0,-0.02505580357142867,0.047005208333333326,20.0,2.0,2.0,3431.0
sane-715,4.0,-0.05833333333333335,-0.15000000000000002,11.0,0.0,4.0,804.0
sane-716,1.0,-0.027970679012345623,-0.009645061728395021,18.0,3.0,1.0,5636.0
sane-716,2.0,-0.016666666666666663,-0.0616666666666667,25.0,0.0,4.0,721.0
sane-716,3.0,0.04761904761904767,-0.0019841269841270326,21.0,1.0,3.0,1876.0
sane-716,4.0,0.1015625,0.08906250000000004,10.0,2.0,2.0,4750.0
sane-717,1.0,0.008756038647342979,0.027475845410627975,23.0,1.0,3.0,2367.0
sane-717,2.0,-0.06342592592592594,-0.03256172839506166,18.0,3.0,1.0,4350.0
sane-717,3.0,0.0027538314176246415,-0.1446360153256705,12.0,0.0,4.0,1640.0
sane-717,4.0,-0.05233134920634913,-0.05252976190476194,18.0,2.0,2.0,3632.0
sane-718,1.0,-0.056578947368421006,-0.02017543859649118,19.0,2.0,2.0,3580.0
sane-718,2.0,0.01041666666666663,-0.06770833333333337,16.0,3.0,1.0,5336.0
sane-718,3.0,-0.021604938271604868,-0.035493827160493874,27.0,0.0,4.0,1328.0
sane-718,4.0,-0.06325483091787437,0.013813405797101441,23.0,1.0,3.0,2476.0
sane-719,1.0,-0.06994047619047616,0.023809523809523836,14.0,3.0,1.0,6489.0
sane-719,2.0,-0.0013440860215053752,0.0277777777777779,31.0,0.0,4.0,425.0
sane-719,3.0,0.03214285714285714,0.024702380952380976,28.0,1.0,3.0,1214.0
sane-719,4.0,0.012284482758620707,0.004382183908046011,29.0,2.0,2.0,2649.0
sane-720,1.0,-0.08090986394557825,-0.05531462585034019,28.0,0.0,4.0,494.0
sane-720,2.0,0.02604166666666663,-0.015625000000000056,16.0,2.0,2.0,3862.0
sane-720,3.0,-0.05934343434343431,-0.031565656565656575,11.0,1.0,3.0,3161.0
sane-720,4.0,-0.0034304511278195338,0.0434837092731829,19.0,3.0,1.0,3970.0
sane-721,1.0,0.037878787878787845,0.015151515151515138,11.0,3.0,1.0,4052.0
sane-721,2.0,0.10806332556332554,0.00012626262626258544,22.0,2.0,2.0,3279.0
sane-721,3.0,0.04040404040404033,-0.015151515151515138,33.0,0.0,4.0,2175.0
sane-721,4.0,0.028560985797827954,-0.04568713450292394,19.0,1.0,3.0,2206.0
sane-722,1.0,-0.1166666666666667,0.0,5.0,1.0,3.0,2396.0
sane-722,2.0,0.00694444444444442,0.00694444444444442,24.0,2.0,2.0,2427.0
sane-722,3.0,-0.06458333333333333,0.017592592592592604,18.0,0.0,4.0,1853.0
sane-722,4.0,-0.021825396825396803,-0.05158730158730157,14.0,3.0,1.0,4142.0
sane-723,1.0,0.06756123426382032,0.01802647783251221,14.0,3.0,1.0,3998.0
sane-723,2.0,-0.10324074074074069,-0.005972222222222157,30.0,2.0,2.0,3505.0
sane-723,3.0,-0.054981415643180376,0.037967302305537576,15.0,1.0,3.0,2079.0
sane-723,4.0,-0.012927350427350492,0.009615384615384581,26.0,0.0,4.0,1836.0
sane-724,1.0,-0.0398148148148148,-0.04814814814814816,15.0,3.0,1.0,4882.0
sane-724,2.0,-0.00568475452196382,0.02209302325581397,43.0,1.0,3.0,960.0
sane-724,3.0,-0.09078947368421053,-0.0932017543859649,19.0,0.0,4.0,0.0
sane-724,4.0,-0.01704545454545453,0.0037878787878787845,22.0,2.0,2.0,3047.0
sane-725,1.0,-0.031862745098039214,0.06862745098039214,17.0,2.0,2.0,4142.0
sane-725,2.0,-0.024509803921568596,0.0,17.0,0.0,4.0,1331.0
sane-725,3.0,-0.011683006535947726,-0.0951797385620915,34.0,1.0,3.0,2477.0
sane-725,4.0,-0.005591630591630592,-0.04329004329004332,21.0,3.0,1.0,4797.0
sane-726,1.0,0.06189662583279598,0.004296153019557214,10.0,3.0,1.0,3966.0
sane-726,2.0,0.07899103211603209,-0.017454189329189407,26.0,1.0,3.0,2650.0
sane-726,3.0,-0.027065527065527062,-0.0063657407407407,24.0,0.0,4.0,2536.0
sane-726,4.0,-0.05555555555555558,0.03311965811965811,13.0,2.0,2.0,3283.0
sane-727,1.0,0.06464646464646462,0.046969696969696884,33.0,0.0,4.0,0.0
sane-727,2.0,-0.12123842592592587,-0.026041666666666685,12.0,1.0,3.0,2266.0
sane-727,3.0,0.06944444444444442,-0.041666666666666685,7.0,3.0,1.0,5162.0
sane-727,4.0,0.11412037037037048,0.035648148148148096,15.0,2.0,2.0,4015.0
sane-728,1.0,0.0535714285714286,-0.029761904761904767,14.0,3.0,1.0,4588.0
sane-728,2.0,-0.11458333333333331,-0.10069444444444442,12.0,1.0,3.0,3150.0
sane-728,3.0,0.02619047619047621,0.05654761904761896,10.0,2.0,2.0,3711.0
sane-728,4.0,-0.05781004085204067,-0.031029475684797303,17.0,0.0,4.0,1858.0
sane-729,1.0,0.017579445571331953,-0.009381338742393552,17.0,2.0,2.0,3763.0
sane-729,2.0,0.10833333333333328,0.05625000000000002,20.0,3.0,1.0,4481.0
sane-729,3.0,0.02753623188405796,0.027717391304347805,23.0,0.0,4.0,1651.0
sane-729,4.0,0.021739130434782483,0.08876811594202894,23.0,1.0,3.0,1936.0
sane-730,1.0,0.18981481481481477,0.05092592592592593,9.0,1.0,3.0,2412.0
sane-730,2.0,0.07628205128205123,0.01009615384615381,26.0,0.0,4.0,1955.0
sane-730,3.0,-0.10526315789473684,-0.007988721804511267,14.0,3.0,1.0,3703.0
sane-730,4.0,-0.050925925925925986,-0.06172839506172839,18.0,2.0,2.0,2538.0
sane-731,1.0,0.017628205128205177,0.02083333333333326,13.0,1.0,3.0,3148.0
sane-731,2.0,0.042397660818713434,0.006578947368421018,19.0,3.0,1.0,4247.0
sane-731,3.0,-0.04353057428505003,0.013909555917228533,23.0,2.0,2.0,3823.0
sane-731,4.0,-0.00900205761316869,-0.07587448559670779,27.0,0.0,4.0,538.0
sane-732,1.0,0.1597222222222221,0.04861111111111105,6.0,2.0,2.0,3193.0
sane-732,2.0,-0.028326330532212896,0.10780812324929967,17.0,1.0,3.0,2388.0
sane-732,3.0,0.009027777777777746,-0.03090277777777778,24.0,0.0,4.0,0.0
sane-732,4.0,-0.017502532928064973,0.003280141843971518,14.0,3.0,1.0,4603.0
sane-733,1.0,0.043209876543209846,0.027006172839506126,18.0,2.0,2.0,4750.0
sane-733,2.0,-0.037905092592592615,0.01967592592592593,24.0,1.0,3.0,1603.0
sane-733,3.0,-0.0979671280276817,-0.02277970011534025,17.0,3.0,1.0,5080.0
sane-733,4.0,0.10416666666666663,0.05208333333333337,12.0,0.0,4.0,0.0
sane-734,1.0,0.0064814814814815325,0.07314814814814807,15.0,2.0,2.0,3930.0
sane-734,2.0,0.10138888888888886,-0.023611111111111138,15.0,1.0,3.0,2137.0
sane-734,3.0,0.0523870783304744,-0.027621906395491336,14.0,3.0,1.0,4120.0
sane-734,4.0,0.007971014492753503,0.03236714975845412,23.0,0.0,4.0,1996.0
sane-735,1.0,0.04166666666666663,0.0,11.0,2.0,2.0,2880.0
sane-735,2.0,-0.005864953080375324,0.0003059975520196545,19.0,3.0,1.0,5400.0
sane-735,3.0,-0.10380116959064328,-0.10160818713450293,19.0,0.0,4.0,1412.0
sane-735,4.0,-0.006410256410256443,0.04647435897435903,26.0,1.0,3.0,2059.0
sane-736,1.0,-0.10416666666666669,-0.07291666666666669,12.0,0.0,4.0,2086.0
sane-736,2.0,-0.04365079365079361,0.04960317460317454,21.0,2.0,2.0,2828.0
sane-736,3.0,-0.0046512537171131685,0.04291532868317616,30.0,3.0,1.0,3038.0
sane-736,4.0,0.03418803418803418,0.07692307692307687,13.0,1.0,3.0,2455.0
sane-737,1.0,-0.023484848484848497,0.0007575757575757347,11.0,2.0,2.0,2767.0
sane-737,2.0,0.01904761904761909,0.03802083333333328,28.0,0.0,4.0,50.0
sane-737,3.0,0.171875,0.11979166666666674,8.0,3.0,1.0,7135.0
sane-737,4.0,-0.027314814814814792,-0.047569444444444386,24.0,1.0,3.0,1528.0
sane-738,1.0,-0.009345303362573165,0.09153645833333324,24.0,1.0,3.0,2473.0
sane-738,2.0,-0.019607843137254943,0.007352941176470562,17.0,3.0,1.0,3026.0
sane-738,3.0,0.0006791679950536311,0.047432107352983754,31.0,0.0,4.0,1823.0
sane-738,4.0,-0.027777777777777846,-0.03874269005847952,19.0,2.0,2.0,3016.0
sane-739,1.0,-0.04475308641975306,-0.11882716049382708,9.0,2.0,2.0,2938.0
sane-739,2.0,-0.03888888888888886,0.0,15.0,0.0,4.0,1637.0
sane-739,3.0,0.043749999999999956,0.030833333333333268,25.0,3.0,1.0,3514.0
sane-739,4.0,0.00869963369963378,0.04739010989010983,14.0,1.0,3.0,2329.0
sane-740,1.0,-0.029433760683760746,0.03157051282051282,13.0,2.0,2.0,3072.0
sane-740,2.0,0.1585565476190477,0.05206473214285723,24.0,3.0,1.0,4598.0
sane-740,3.0,0.05128205128205121,-0.01282051282051283,13.0,1.0,3.0,2566.0
sane-740,4.0,0.0532407407407407,-0.02314814814814814,24.0,0.0,4.0,1817.0
sane-741,1.0,-0.03739316239316243,-0.04166666666666663,26.0,2.0,2.0,4045.0
sane-741,2.0,0.06025927243032514,0.015038338777373927,18.0,3.0,1.0,5039.0
sane-741,3.0,-0.014339475231288035,-0.04060691853089515,18.0,0.0,4.0,1725.0
sane-741,4.0,0.046001838235294024,0.030948733660130734,32.0,1.0,3.0,3129.0
sane-742,1.0,0.07864858906525563,-0.019786155202821842,27.0,2.0,2.0,2748.0
sane-742,2.0,0.04832175925925919,-0.02517361111111116,24.0,1.0,3.0,2405.0
sane-742,3.0,0.014520202020201989,-0.04040404040404044,22.0,3.0,1.0,4677.0
sane-742,4.0,0.06030701754385959,0.024122807017543768,19.0,0.0,4.0,2193.0
sane-743,1.0,0.029645593869731757,-0.03426245210727974,29.0,2.0,2.0,4006.0
sane-743,2.0,0.006018518518518534,0.015972222222222165,36.0,0.0,4.0,0.0
sane-743,3.0,0.026234567901234573,-0.02160493827160498,18.0,3.0,1.0,4990.0
sane-743,4.0,-0.06166294642857145,-0.027548363095238115,32.0,1.0,3.0,552.0
sane-744,1.0,-0.00462962962962965,-0.023148148148148195,9.0,1.0,3.0,2726.0
sane-744,2.0,0.15555555555555556,-0.019444444444444486,10.0,2.0,2.0,3983.0
sane-744,3.0,0.11654901960784303,0.050469187675069915,25.0,3.0,1.0,4254.0
sane-744,4.0,-0.08725845410628014,-0.025362318840579656,23.0,0.0,4.0,1294.0
sane-745,1.0,-0.05820312500000002,-0.07708333333333334,32.0,0.0,4.0,0.0
sane-745,2.0,-0.07543859649122808,-0.05935672514619883,19.0,2.0,2.0,2828.0
sane-745,3.0,0.029166666666666674,-0.002083333333333326,20.0,3.0,1.0,5327.0
sane-745,4.0,-0.08750000000000002,-0.054166666666666696,20.0,1.0,3.0,2493.0
sane-746,1.0,0.04289215686274517,-0.02941176470588236,17.0,1.0,3.0,3063.0
sane-746,2.0,0.06611689814814803,0.02300347222222221,24.0,3.0,1.0,3611.0
sane-746,3.0,0.15825984714873598,0.03276748971193422,21.0,2.0,2.0,3115.0
sane-746,4.0,0.04236111111111107,-0.07384834368530019,28.0,0.0,4.0,2485.0
sane-747,1.0,0.001225490196078427,0.031862745098039214,17.0,2.0,2.0,3208.0
sane-747,2.0,-0.036206896551724155,-0.013218390804597746,29.0,3.0,1.0,3788.0
sane-747,3.0,0.1347222222222223,0.15844907407407405,24.0,0.0,4.0,1723.0
sane-747,4.0,-0.0004913076341647171,0.01031746031746028,21.0,1.0,3.0,2367.0
sane-748,1.0,-0.0092592592592593,-0.02777777777777779,9.0,3.0,1.0,5239.0
sane-748,2.0,0.009320175438596423,0.016008771929824528,38.0,0.0,4.0,0.0
sane-748,3.0,0.06550343249427915,0.0019069412662089391,19.0,2.0,2.0,4656.0
sane-748,4.0,-0.06481481481481488,-0.06481481481481477,18.0,1.0,3.0,1875.0
sane-749,1.0,-0.0357142857142857,-0.10119047619047622,7.0,3.0,1.0,3773.0
sane-749,2.0,0.012698412698412653,0.02857142857142858,7.0,1.0,3.0,2801.0
sane-749,3.0,-0.044791666666666674,0.030555555555555558,20.0,2.0,2.0,2869.0
sane-749,4.0,-0.022435897435897467,0.09935897435897434,13.0,0.0,4.0,2683.0
sane-750,1.0,9.238728750926573e-05,-0.08702882483370283,11.0,2.0,2.0,3488.0
sane-750,2.0,-0.09259259259259262,0.004629629629629539,18.0,3.0,1.0,4700.0
sane-750,3.0,-0.02288011695906439,-0.03311403508771926,19.0,0.0,4.0,1290.0
sane-750,4.0,0.09027777777777779,0.014583333333333282,20.0,1.0,3.0,2236.0
sane-751,1.0,-0.007243835034013657,0.056531675170068074,28.0,2.0,2.0,1995.0
sane-751,2.0,-0.05559855521155832,0.028551771585827335,17.0,3.0,1.0,6751.0
sane-751,3.0,-0.06177366780045357,-0.0447314342403628,56.0,1.0,3.0,517.0
sane-751,4.0,-0.2072649572649573,-0.09829059829059827,13.0,0.0,4.0,0.0
sane-752,1.0,0.04122103386809273,0.07553475935828868,17.0,2.0,2.0,3575.0
sane-752,2.0,-0.07947530864197533,0.006172839506172867,18.0,0.0,4.0,1170.0
sane-752,3.0,0.040000000000000036,-0.028055555555555556,25.0,3.0,1.0,4205.0
sane-752,4.0,-0.041666666666666685,0.01388888888888884,9.0,1.0,3.0,2229.0
sane-753,1.0,0.04947916666666663,0.02604166666666663,16.0,2.0,2.0,4024.0
sane-753,2.0,-0.011111111111111072,0.04166666666666663,20.0,0.0,4.0,1682.0
sane-753,3.0,0.028846153846153744,0.024038461538461564,13.0,3.0,1.0,4311.0
sane-753,4.0,-0.11488095238095247,-0.08541666666666664,14.0,1.0,3.0,2018.0
sane-754,1.0,0.013087606837606902,0.07318376068376076,26.0,2.0,2.0,2957.0
sane-754,2.0,0.019927536231884035,-0.05253623188405793,12.0,1.0,3.0,1692.0
sane-754,3.0,0.02886178861788613,0.04166666666666663,41.0,0.0,4.0,1400.0
sane-754,4.0,-0.07777777777777778,0.03541666666666665,10.0,3.0,1.0,4592.0
sane-755,1.0,0.04312865497076024,-0.09502923976608191,19.0,3.0,1.0,4485.0
sane-755,2.0,-0.0078125,0.09635416666666663,16.0,2.0,2.0,2453.0
sane-755,3.0,-0.012586890943668438,-0.044564397665420696,17.0,1.0,3.0,2451.0
sane-755,4.0,-0.03888888888888892,0.0444444444444444,15.0,0.0,4.0,2315.0
sane-756,1.0,-0.02807971014492755,0.028079710144927494,23.0,1.0,3.0,2237.0
sane-756,2.0,-0.03364666364416491,-0.05907562515716769,27.0,2.0,2.0,3659.0
sane-756,3.0,0.02388888888888885,-0.016666666666666663,15.0,3.0,1.0,3683.0
sane-756,4.0,-0.10483091787439613,-0.025603864734299597,23.0,0.0,4.0,2135.0
sane-757,1.0,0.019444444444444486,-0.10833333333333334,15.0,0.0,4.0,1961.0
sane-757,2.0,0.034499999999999975,0.009499999999999953,25.0,1.0,3.0,2202.0
sane-757,3.0,0.0030381944444444198,-0.019097222222222265,16.0,3.0,1.0,4733.0
sane-757,4.0,0.03923611111111103,-0.05399305555555556,16.0,2.0,2.0,2958.0
sane-758,1.0,0.013888888888888618,-0.06527777777777805,6.0,2.0,2.0,3422.0
sane-758,2.0,0.05736714975845414,-0.009057971014492683,23.0,3.0,1.0,3459.0
sane-758,3.0,-0.026111111111111085,-0.04055555555555557,25.0,0.0,4.0,1014.0
sane-758,4.0,0.014957264957265015,0.05341880341880345,13.0,1.0,3.0,3066.0
sane-759,1.0,0.04933333333333334,0.09799999999999998,25.0,0.0,4.0,806.0
sane-759,2.0,-0.0050000000000000044,0.025000000000000022,25.0,3.0,1.0,4086.0
sane-759,3.0,0.15303472918207206,-0.05116152857698747,27.0,2.0,2.0,3378.0
sane-759,4.0,0.046388888888888924,0.04472222222222233,20.0,1.0,3.0,2728.0
sane-760,1.0,0.03352490421455945,-0.02442528735632188,29.0,0.0,4.0,1727.0
sane-760,2.0,0.034502923976608146,0.013157894736842146,19.0,3.0,1.0,3438.0
sane-760,3.0,0.01215277777777779,-0.037326388888888895,16.0,2.0,2.0,3378.0
sane-760,4.0,0.062146307798481626,-0.02053140096618361,23.0,1.0,3.0,3120.0
sane-761,1.0,-0.16319444444444448,0.01388888888888884,12.0,2.0,2.0,2981.0
sane-761,2.0,0.08333333333333326,-0.0075757575757576245,11.0,3.0,1.0,5121.0
sane-761,3.0,-0.050925925925925875,-0.018518518518518434,18.0,1.0,3.0,2942.0
sane-761,4.0,0.014120370370370394,-0.0539351851851852,30.0,0.0,4.0,1569.0
sane-762,1.0,-0.029613095238095244,-0.05282738095238099,28.0,0.0,4.0,1380.0
sane-762,2.0,0.02083333333333337,0.00925925925925919,18.0,3.0,1.0,3733.0
sane-762,3.0,-0.0076666666666667105,-0.032111111111111146,25.0,2.0,2.0,3237.0
sane-762,4.0,-0.0219907407407407,-0.019675925925925986,18.0,1.0,3.0,2019.0
sane-763,1.0,0.007065217391304279,0.0018115942028985588,23.0,0.0,4.0,2056.0
sane-763,2.0,-0.015502450980392157,-0.09877450980392155,17.0,1.0,3.0,2334.0
sane-763,3.0,-0.025219298245614086,0.03508771929824572,19.0,2.0,2.0,3111.0
sane-763,4.0,0.050555555555555465,0.018888888888888844,25.0,3.0,1.0,3931.0
sane-764,1.0,0.06018518518518523,-0.0034722222222221544,12.0,2.0,2.0,3693.0
sane-764,2.0,-0.04973958333333339,-0.030989583333333348,32.0,0.0,4.0,1699.0
sane-764,3.0,0.02777777777777768,-0.031250000000000056,12.0,1.0,3.0,2142.0
sane-764,4.0,0.05001552419142641,-0.012831138896782612,27.0,3.0,1.0,3833.0
sane-765,1.0,0.043491809116809166,0.05281784188034189,12.0,2.0,2.0,3755.0
sane-765,2.0,0.07371794871794868,0.038461538461538436,26.0,3.0,1.0,5354.0
sane-765,3.0,0.028846153846153855,-0.07051282051282048,13.0,1.0,3.0,3328.0
sane-765,4.0,-0.02662907268170439,-0.022791353383458723,38.0,0.0,4.0,0.0
sane-766,1.0,-0.03273809523809523,-0.023809523809523836,14.0,2.0,2.0,4207.0
sane-766,2.0,0.06901041666666674,-0.026302083333333337,32.0,1.0,3.0,1012.0
sane-766,3.0,-0.05989583333333337,0.0546875,16.0,3.0,1.0,4379.0
sane-766,4.0,0.01822916666666674,0.0050595238095237915,32.0,0.0,4.0,0.0
sane-767,1.0,-0.013909214092140854,0.0820934959349594,25.0,3.0,1.0,3592.0
sane-767,2.0,0.02911324786324776,-0.036725427350427275,26.0,1.0,3.0,1888.0
sane-767,3.0,0.02941176470588236,0.08823529411764708,17.0,0.0,4.0,1882.0
sane-767,4.0,0.014423076923076872,0.0016025641025640969,26.0,2.0,2.0,2757.0
sane-768,1.0,0.015316358024691445,0.010841049382716128,36.0,2.0,2.0,2636.0
sane-768,2.0,0.0015555555555555323,-0.013444444444444481,25.0,0.0,4.0,1228.0
sane-768,3.0,-0.01375000000000004,-0.028749999999999942,20.0,3.0,1.0,5287.0
sane-768,4.0,0.04451628352490422,-0.03948754789272024,29.0,1.0,3.0,1457.0
sane-769,1.0,-0.1607142857142857,0.0029761904761904656,7.0,1.0,3.0,2052.0
sane-769,2.0,0.04417438271604934,-0.04610339506172839,18.0,3.0,1.0,4844.0
sane-769,3.0,-0.011274509803921529,-0.0075980392156862475,17.0,0.0,4.0,0.0
sane-769,4.0,-0.07746010638297873,-0.0302526595744681,16.0,2.0,2.0,3576.0
sane-770,1.0,-0.045138888888888895,-0.02256944444444442,24.0,1.0,3.0,1780.0
sane-770,2.0,0.08940972222222221,-0.046875,16.0,3.0,1.0,5812.0
sane-770,3.0,-0.006665426587301626,-0.022166418650793662,24.0,2.0,2.0,3802.0
sane-770,4.0,-0.09166666666666667,-0.08015873015873015,42.0,0.0,4.0,930.0
sane-771,1.0,-0.05577789035235842,0.06075368681751647,18.0,3.0,1.0,4354.0
sane-771,2.0,0.037962962962962976,-0.01666666666666672,9.0,1.0,3.0,2196.0
sane-771,3.0,0.031060606060606122,-0.06363636363636366,11.0,2.0,2.0,2844.0
sane-771,4.0,-0.09771825396825395,-0.046329365079365026,10.0,0.0,4.0,1599.0
sane-772,1.0,-0.006250000000000089,0.039583333333333415,20.0,0.0,4.0,1879.0
sane-772,2.0,-0.04583333333333328,-0.020833333333333315,10.0,3.0,1.0,3827.0
sane-772,3.0,0.04166666666666663,0.0719696969696969,11.0,1.0,3.0,2887.0
sane-772,4.0,0.01608708708708706,0.07548648648648637,25.0,2.0,2.0,3465.0
sane-773,1.0,0.029614325068870517,-0.05440771349862261,11.0,3.0,1.0,4884.0
sane-773,2.0,-0.007105319605319627,-0.040031102531102536,37.0,0.0,4.0,0.0
sane-773,3.0,-0.01686507936507936,-0.06349206349206343,14.0,2.0,2.0,2498.0
sane-773,4.0,-0.015000000000000013,0.020000000000000018,25.0,1.0,3.0,2380.0
sane-774,1.0,-0.005681818181818177,0.07765151515151514,22.0,2.0,2.0,2906.0
sane-774,2.0,0.062454906204906124,-0.005756974506974544,18.0,0.0,4.0,2053.0
sane-774,3.0,0.11888888888888882,0.0005555555555555314,20.0,1.0,3.0,2519.0
sane-774,4.0,0.0078125,0.1328125,8.0,3.0,1.0,3629.0
sane-775,1.0,-0.00297619047619041,0.0,14.0,1.0,3.0,1437.0
sane-775,2.0,0.005555555555555647,0.018750000000000044,20.0,0.0,4.0,1310.0
sane-775,3.0,0.07427536231884058,0.1503623188405797,23.0,3.0,1.0,4471.0
sane-775,4.0,-0.013946759259259367,-0.08819444444444446,10.0,2.0,2.0,3416.0
sane-776,1.0,-0.10138888888888892,-0.06990740740740736,15.0,1.0,3.0,2412.0
sane-776,2.0,-0.11445279866332497,-0.019152046783625754,19.0,0.0,4.0,1917.0
sane-776,3.0,0.09649122807017552,-0.03508771929824556,19.0,2.0,2.0,2437.0
sane-776,4.0,0.04687499999999989,-0.036458333333333315,10.0,3.0,1.0,3146.0
